"","age","gender","income","education","country","winnerN","P_OTwin_late","P_OTwin_early","otherTeam_distance_before","ownTeam_distance_before","wholeGroup_distance_before","session","treatment","dgOffer"
"2495","49","Female",7,4,"US","otherTeam",0,1,54,107,69,52,"S3_2",0.2
"2496","35","Female",5,5,"US","deadLock",NA,NA,25,78,47,61,"S3_2",0.1
"2497","31","Female",8,5,"US","deadLock",NA,1,55,89,48,71,"S3_4",0.2
"2498","21","Male",2,4,"non-US","deadLock",NA,NA,-50,125,65,43,"S3_1",0
"2499","30","Female",7,5,"US","deadLock",NA,NA,-50,125,125,87,"S3_5",0.15
"2500","27","Female",5,4,"US","deadLock",NA,NA,12,102,58,83,"S3_5",0
"2501","75","Male",5,2,"US","otherTeam",1,0.571428571,29,118,77,97,"S3_6",0
"2502","28","Male",2,5,"non-US","otherTeam",0,NA,10,125,125,38,"S3_1",0.2
"2503","22","Male",4,4,"US","otherTeam",1,NA,41,125,125,113,"S3_3",0
"2504","27","Female",2,4,"US","otherTeam",1,NA,-50,125,-50,115,"S3_3",0
"2505","19","Female",2,2,"US","ownTeam",NA,NA,19,88,76,53,"S3_2",0.2
"2506","32","Male",3,3,"US","deadLock",NA,NA,-100,125,-50,109,"S3_3",0
"2507","33","Male",5,5,"US","otherTeam",NA,0,67,30,102,57,"S3_2",0.2
"2508","25","Male",2,5,"non-US","ownTeam",NA,1,-50,-50,-50,108,"S3_3",0.3
"2509","47","Female",7,5,"US","deadLock",0,NA,-50,68,-50,112,"S3_5",0
"2510","38","Female",7,5,"US","ownTeam",0,0.238095238,59,125,125,45,"S3_2",0.2
"2511","31","Male",4,4,"US","deadLock",NA,NA,-50,-50,-50,61,"S3_2",0
"2512","50","Female",9,5,"US","ownTeam",NA,1,123,119,125,51,"S3_2",0.15
"2513","61","Male",6,4,"US","deadLock",NA,NA,21,71,57,68,"S3_4",0.2
"2514","40","Female",7,5,"US","deadLock",NA,NA,-50,23,30,105,"S3_3",0
"2515","32","Male",6,5,"US","otherTeam",0.765100671,1,16,125,125,97,"S3_6",0
"2516","33","Male",7,5,"US","deadLock",NA,NA,6,125,61,85,"S3_5",0.1
"2517","55","Female",6,3,"US","otherTeam",NA,1,0,41,-4,54,"S3_2",0.1
"2518","26","Female",1,5,"US","ownTeam",NA,NA,-100,125,59,55,"S3_2",0.2
"2519","38","Male",8,3,"US","ownTeam",1,1,-100,125,47,89,"S3_5",0.1
"2520","21","Female",4,4,"US","ownTeam",NA,1,43,2,10,108,"S3_3",0.2
"2521","39","Female",6,6,"US","otherTeam",0,NA,-51,32,-12,56,"S3_2",0.15
"2522","32","Female",7,4,"US","otherTeam",0,NA,-100,91,16,46,"S3_1",0
"2523",NA,NA,NA,NA,NA,"otherTeam",1,NA,-50,-50,-50,33,"S3_1",NA
"2524","25","Male",4,3,"US","otherTeam",0,0.147540984,17,73,125,51,"S3_2",0.2
"2525","21","Male",3,4,"US","ownTeam",NA,NA,-100,118,51,59,"S3_3",0.2
"2526","68","Male",5,3,"US","ownTeam",NA,NA,-2,125,50,52,"S3_2",0
"2527","43","Female",1,5,"non-US","deadLock",0,0,-51,125,125,85,"S3_5",0
"2528","49","Female",7,5,"US","deadLock",NA,1,78,54,67,114,"S3_3",0.2
"2529","33","Male",2,6,"non-US","deadLock",NA,0,28,125,125,73,"S3_4",0
"2530","20","Male",3,5,"non-US","deadLock",NA,NA,101,114,96,77,"S3_5",0.15
"2531","30","Male",6,5,"US","deadLock",NA,NA,-100,125,49,66,"S3_4",0.2
"2532",NA,NA,NA,NA,NA,"otherTeam",1,NA,-10,-12,-50,56,"S3_2",0.05
"2533","28","Male",9,6,"US","otherTeam",NA,NA,32,83,56,75,"S3_4",0.2
"2534","45","Male",6,5,"US","deadLock",NA,0,1,125,125,66,"S3_4",0
"2535","55","Female",1,6,"US","otherTeam",0,0,-1,107,109,69,"S3_4",0.05
"2536","33","Female",6,5,"US","otherTeam",1,1,6,76,53,55,"S3_2",0
"2537","20","Male",2,5,NA,"deadLock",NA,NA,125,125,125,31,"S3_1",0.1
"2538","22","Female",1,6,"US","deadLock",NA,NA,55,60,110,77,"S3_5",0.05
"2539","26","Male",6,2,"US","deadLock",NA,0,50,125,74,94,"S3_6",0
"2540","36","Female",8,5,"US","otherTeam",NA,0,65,-43,31,116,"S3_3",0.15
"2541","25","Female",1,5,"US","otherTeam",NA,NA,-100,20,15,115,"S3_3",0.2
"2542","26","Female",10,6,"US","deadLock",0.082758621,0.891566265,-21,114,94,79,"S3_5",0.2
"2543","29","Female",7,6,"US","otherTeam",0.382352941,0,-50,-50,-50,39,"S3_1",0.35
"2544","28","Female",8,5,"US","deadLock",NA,NA,-50,43,22,99,"S3_6",0.05
"2545","43","Male",10,6,"US","deadLock",NA,NA,-7,23,13,77,"S3_5",0.2
"2546","30","Female",7,5,"US","ownTeam",NA,NA,-7,44,19,91,"S3_6",0
"2547","55","Male",6,4,"US","ownTeam",0.518518519,0.4875,-100,120,2,108,"S3_3",0
"2548","30","Female",7,5,"US","deadLock",NA,NA,-16,59,52,85,"S3_5",0
"2549","31","Female",7,4,"US","otherTeam",0.935483871,1,-42,62,35,39,"S3_1",0.1
"2550","33","Female",6,5,"US","ownTeam",0.173913043,1,-100,125,52,76,"S3_4",0
"2551","38","Female",7,5,"US","deadLock",NA,NA,8,44,21,93,"S3_6",0
"2552","30","Male",7,4,"US","deadLock",1,0.911764706,47,37,67,70,"S3_4",0
"2553","28","Male",7,6,"non-US","ownTeam",NA,NA,-50,-50,-50,60,"S3_2",0.4
"2554","31","Female",8,4,"US","otherTeam",1,0.071428571,-86,125,125,107,"S3_3",0.2
"2555","36","Male",9,5,"US","deadLock",NA,NA,-100,102,75,93,"S3_6",0
"2556","27","Female",6,5,"US","ownTeam",NA,0,22,125,47,111,"S3_3",0
"2557","22","Female",9,5,"US","otherTeam",NA,NA,-39,107,31,100,"S3_6",0
"2558","57","Female",4,4,"US","deadLock",1,0.868421053,-50,-100,-50,87,"S3_5",0.2
"2559","30","Female",7,4,"US","deadLock",1,1,-22,-50,-50,79,"S3_5",0
"2560","67","Female",6,5,"US","otherTeam",1,0.35483871,44,48,85,37,"S3_2",0
"2561","34","Male",1,5,"non-US","ownTeam",NA,0,-50,53,39,54,"S3_2",0.2
"2562","39","Female",3,2,"US","deadLock",0,0.918918919,-14,121,121,61,"S3_2",0
"2563","28","Male",6,4,"US","deadLock",NA,NA,-47,22,11,106,"S3_5",0
"2564","51","Female",2,2,"US","ownTeam",1,NA,40,125,26,113,"S3_3",0.4
"2565","25","Male",1,5,"non-US","ownTeam",NA,NA,114,125,-2,72,"S3_4",0.2
"2566","31","Female",6,6,"US","deadLock",NA,NA,-26,125,69,71,"S3_4",0.1
"2567","32","Female",3,6,"US","otherTeam",0,NA,34,45,45,57,"S3_2",0
"2568","30","Male",8,4,"US","deadLock",NA,NA,-30,20,28,114,"S3_3",0.1
"2569","31","Female",7,6,"US","otherTeam",0,0,7,47,23,32,"S3_1",0.2
"2570","45","Female",8,4,"US","deadLock",NA,NA,47,120,125,110,"S3_6",0.2
"2571","60","Male",7,2,"US","deadLock",NA,1,47,8,51,114,"S3_3",0
"2572","29","Male",6,5,"US","ownTeam",NA,1,-2,104,47,103,"S3_6",0.1
"2573","38","Male",4,4,"US","deadLock",NA,NA,-3,93,117,78,"S3_5",0.2
"2574","28","Male",4,4,"US","otherTeam",1,NA,-22,125,53,56,"S3_2",0.1
"2575","40","Female",4,2,"US","ownTeam",NA,NA,-50,-50,-100,49,"S3_2",0.2
"2576","45","Female",7,5,"US","deadLock",NA,NA,4,65,48,73,"S3_4",0
"2577","28","Male",6,6,"US","otherTeam",0.942675159,0.915254237,-50,118,125,89,"S3_5",0
"2578","32","Male",5,5,"US","ownTeam",NA,NA,27,63,84,40,"S3_1",0
"2579","25","Male",6,5,"US","otherTeam",NA,NA,-50,125,59,72,"S3_4",0
"2580","30","Female",6,5,"non-US","ownTeam",NA,1,123,124,123,36,"S3_1",0.05
"2581","47","Female",4,2,"US","deadLock",0.189189189,0.714285714,113,111,114,104,"S3_3",0.2
"2582","45","Female",5,5,"US","deadLock",NA,NA,9,75,48,67,"S3_4",0.2
"2583","48","Male",9,3,"US","ownTeam",NA,NA,59,53,125,38,"S3_1",0.2
"2584","30","Male",3,4,"US","deadLock",NA,NA,76,125,98,64,"S3_4",0.1
"2585","33","Female",6,5,"US","deadLock",0.866666667,0.915662651,-50,-50,26,65,"S3_4",0
"2586","42","Female",2,4,"US","otherTeam",0.125,1,-90,9,8,76,"S3_4",0.2
"2587","37","Male",6,5,"US","deadLock",NA,NA,-6,-50,-50,119,"S3_3",0
"2588","53","Male",9,4,"US","ownTeam",NA,NA,125,125,125,120,"S3_3",0
"2589","24","Male",6,4,"US","otherTeam",0,0.235294118,-50,41,26,51,"S3_2",0
"2590","41","Female",9,4,"US","deadLock",NA,0.125,14,49,59,68,"S3_4",0
"2591","24","Male",7,5,"US","ownTeam",NA,1,-91,113,50,98,"S3_6",0
"2592","29","Male",1,5,"non-US","ownTeam",NA,1,125,125,118,33,"S3_1",0.4
"2593","23","Female",2,5,"US","otherTeam",1,NA,0,125,40,75,"S3_4",0.1
"2594","25","Male",3,6,"non-US","deadLock",NA,NA,91,89,92,114,"S3_3",0.2
"2595","25","Male",5,5,"non-US","ownTeam",NA,NA,-100,125,98,49,"S3_2",0
"2596","42","Female",1,4,"US","ownTeam",NA,NA,-85,52,15,92,"S3_6",0.2
"2597","53","Female",9,6,"US","ownTeam",NA,NA,36,125,77,40,"S3_1",0.4
"2598","24","Male",6,5,"US","deadLock",NA,NA,-79,117,96,68,"S3_4",0
"2599","23","Male",4,2,"US","ownTeam",NA,NA,-40,23,-1,55,"S3_2",0.2
"2600","25","Male",3,5,"US","otherTeam",0,0,31,38,28,100,"S3_6",0
"2601","27","Male",3,5,"non-US","deadLock",NA,NA,-1,74,38,77,"S3_5",0.15
"2602","40","Male",7,2,"US","ownTeam",0,0.034482759,-100,22,5,102,"S3_6",0.2
"2603","40","Female",8,6,"US","ownTeam",NA,1,-7,22,14,92,"S3_6",0.2
"2604","32","Male",2,6,"non-US","otherTeam",0.382165605,0.686746988,0,125,100,89,"S3_5",0
"2605","34","Male",6,5,"US","deadLock",0.954545455,1,-50,109,97,64,"S3_4",0
"2606","69","Female",6,2,"US","otherTeam",0.585987261,0.586206897,60,125,123,89,"S3_5",0.2
"2607","49","Male",8,5,"US","ownTeam",NA,NA,54,93,70,49,"S3_2",0.25
"2608","26","Male",3,5,NA,"deadLock",0,0,-40,118,56,80,"S3_5",0
"2609","23","Male",7,5,"US","otherTeam",NA,NA,-50,-50,-50,35,"S3_1",0.4
"2610","31","Male",5,5,"US","ownTeam",NA,1,13,35,17,35,"S3_1",0
"2611","24","Female",6,5,"US","otherTeam",0,NA,7,54,30,74,"S3_4",0
"2612","25","Male",1,2,"US","deadLock",NA,NA,36,104,64,94,"S3_6",0.1
"2613","45","Female",9,6,"US","deadLock",1,1,-50,103,125,62,"S3_4",0.2
"2614","29","Male",8,4,"US","deadLock",NA,1,-100,-100,-74,71,"S3_4",0
"2615","21","Male",5,5,"US","deadLock",NA,NA,102,125,125,71,"S3_4",0.05
"2616","42","Male",7,4,"US","deadLock",0.057324841,0.213114754,11,49,46,79,"S3_5",0.05
"2617","29","Female",5,2,"US","deadLock",NA,NA,-50,-50,-50,65,"S3_4",0.2
"2618","43","Male",3,2,"US","deadLock",0,NA,-50,125,45,93,"S3_6",0.4
"2619","35","Male",2,2,"US","deadLock",NA,NA,-23,103,59,94,"S3_6",0.4
"2620","35","Female",7,5,"US","ownTeam",NA,NA,1,36,10,97,"S3_6",0.1
"2621","27","Male",8,5,"non-US","ownTeam",NA,NA,-50,125,122,33,"S3_1",0
"2622","23","Female",6,4,"US","deadLock",NA,0.115384615,46,125,125,110,"S3_6",0.2
"2623","23","Female",5,5,"US","otherTeam",NA,NA,13,44,125,97,"S3_6",0
"2624","23","Male",4,5,"US","otherTeam",0,0,48,48,58,44,"S3_1",0
"2625","56","Female",7,2,"US","otherTeam",0.082802548,0.02739726,125,114,125,59,"S3_3",0
"2626","45","Male",10,6,"US","deadLock",1,1,51,117,125,105,"S3_3",0.2
"2627","35","Female",5,2,"US","ownTeam",NA,1,10,103,102,35,"S3_1",0.2
"2628","31","Male",5,6,"non-US","deadLock",NA,NA,98,125,125,93,"S3_6",0.1
"2629","46","Female",10,5,"US","deadLock",0,0,-5,-7,-1,109,"S3_3",0
"2630","38","Female",10,5,"US","deadLock",1,1,-86,118,102,117,"S3_3",0.1
"2631","21","Female",1,4,"US","ownTeam",NA,NA,32,35,44,74,"S3_4",0.1
"2632","34","Female",8,4,"US","ownTeam",NA,1,116,125,125,57,"S3_2",0
"2633","58","Male",10,6,"US","deadLock",0.968152866,0.9625,118,114,114,80,"S3_5",0
"2634","34","Male",8,5,"US","ownTeam",NA,NA,1,125,21,52,"S3_2",0
"2635","30","Male",8,2,"US","deadLock",0,NA,16,98,69,110,"S3_6",0.2
"2636","42","Female",7,3,"US","ownTeam",NA,NA,63,53,125,63,"S3_4",0.25
"2637","28","Male",7,5,"US","deadLock",0.922077922,0.8,70,70,55,62,"S3_4",0.2
"2638","29","Male",5,4,"US","deadLock",0,0,18,119,53,65,"S3_4",0.2
"2639","54","Female",7,2,"US","deadLock",NA,1,-14,125,89,104,"S3_3",0.2
"2640","27","Male",5,4,"US","ownTeam",NA,NA,-10,110,-100,116,"S3_3",0
"2641","31","Male",5,6,"US","deadLock",NA,NA,-96,-7,0,73,"S3_4",0
"2642","28","Female",6,5,"US","deadLock",NA,0,-50,52,24,80,"S3_5",0
"2643","22","Male",5,4,"US","otherTeam",1,1,14,92,61,36,"S3_1",0.05
"2644","37","Female",9,5,"US","ownTeam",NA,NA,-50,43,13,120,"S3_3",0.05
"2645",NA,NA,NA,NA,NA,"ownTeam",NA,NA,-50,-50,-50,46,"S3_1",NA
"2646","39","Female",2,4,"US","deadLock",1,NA,-50,125,125,65,"S3_4",0.2
"2647","34","Female",8,5,"US","otherTeam",0.936305732,0.886363636,1,119,72,91,"S3_6",0
"2648","34","Female",8,4,"US","deadLock",0,0.272727273,-17,122,2,110,"S3_6",0
"2649","45","Male",8,5,"US","deadLock",NA,NA,-15,104,16,68,"S3_4",0
"2650","29","Female",10,2,"US","deadLock",NA,NA,-41,125,50,104,"S3_3",0
"2651","34","Male",2,2,"US","ownTeam",NA,NA,-1,-69,-17,63,"S3_4",0
"2652","38","Female",5,4,"US","otherTeam",1,0.25,-7,125,50,55,"S3_2",0.15
"2653","34","Male",2,6,"non-US","ownTeam",0,1,0,125,125,120,"S3_3",0.2
"2654","31","Male",8,2,"US","deadLock",NA,1,2,125,35,71,"S3_4",0.2
"2655","21","Male",6,2,"US","deadLock",NA,NA,-20,-93,-50,80,"S3_5",0.2
"2656","48","Male",2,5,"non-US","deadLock",NA,NA,34,125,125,94,"S3_6",0.2
"2657","47","Female",8,4,"US","ownTeam",NA,NA,17,27,28,45,"S3_2",0.2
"2658","21","Male",6,4,"non-US","deadLock",NA,NA,26,106,122,61,"S3_2",0.15
"2659","44","Male",6,5,"US","ownTeam",1,1,0,11,1,33,"S3_1",0
"2660","31","Female",6,4,"US","deadLock",NA,NA,61,125,123,93,"S3_6",0
"2661","27","Female",7,2,"US","otherTeam",0,NA,-100,125,46,118,"S3_3",0
"2662","52","Male",8,6,"US","deadLock",NA,1,-1,105,58,109,"S3_3",0.2
"2663","24","Male",4,2,"US","deadLock",NA,0.125,-50,120,125,84,"S3_5",0
"2664","30","Male",6,5,"US","deadLock",0.909090909,1,6,80,75,85,"S3_5",0
"2665","36","Male",3,4,"US","deadLock",0,0.072463768,8,112,81,117,"S3_3",0
"2666","29","Male",5,4,"US","otherTeam",0,NA,59,104,125,107,"S3_3",0.4
"2667","50","Male",10,2,"US","otherTeam",0,0,-100,125,125,49,"S3_2",0.2
"2668","53","Female",1,3,"US","ownTeam",NA,0,-100,125,123,115,"S3_3",0.1
"2669","24","Male",6,5,"US","deadLock",NA,1,-50,101,-50,94,"S3_6",0
"2670","40","Female",9,5,"US","deadLock",0.527777778,0.375,-100,125,125,65,"S3_4",0.4
"2671","31","Male",5,2,"US","otherTeam",NA,NA,-1,56,21,44,"S3_1",0
"2672","38","Female",10,6,"US","otherTeam",0,0,-10,80,67,51,"S3_2",0.2
"2673","30","Male",6,5,"US","ownTeam",0.782608696,1,49,82,120,97,"S3_6",0.2
"2674","50","Male",4,2,"US","ownTeam",NA,NA,-19,125,41,40,"S3_1",0.1
"2675","26","Female",3,4,"US","ownTeam",NA,NA,-2,123,57,57,"S3_2",0.2
"2676","28","Female",7,5,"US","deadLock",NA,1,29,125,50,106,"S3_5",0
"2677","44","Female",3,4,"US","deadLock",NA,1,120,104,119,114,"S3_3",0.05
"2678","24","Male",7,5,"US","ownTeam",0,0,-89,125,125,56,"S3_2",0
"2679","33","Female",9,4,"US","otherTeam",1,0.125,-100,101,38,86,"S3_5",0
"2680","46","Female",10,5,"US","deadLock",NA,1,-4,26,17,110,"S3_6",0
"2681","47","Male",6,5,"US","otherTeam",1,NA,-48,125,125,72,"S3_4",0
"2682","45","Male",8,4,"US","deadLock",NA,NA,-50,105,53,73,"S3_4",0.15
"2683","52","Female",10,5,"US","deadLock",NA,NA,-13,44,33,112,"S3_5",0.3
"2684","32","Female",4,5,"US","deadLock",NA,1,6,100,125,109,"S3_3",0.2
"2685","25","Female",1,4,"US","deadLock",0.192982456,0.742424242,-82,6,-20,85,"S3_5",0
"2686","31","Female",5,4,"US","otherTeam",0,0.11538462,9,100,52,169,"S4_1",0
"2687","28","Female",5,5,"US","deadLock",NA,NA,-50,-50,-50,131,"S4_2",0.2
"2688","66","Female",5,5,"US","deadLock",NA,1,8,122,125,128,"S4_4",0
"2689","44","Female",5,3,"US","deadLock",NA,NA,-38,95,38,192,"S4_3",0.05
"2690","35","Female",8,2,"US","deadLock",0.661870504,0.39759036,-50,-50,-50,198,"S4_2",0.2
"2691","28","Male",5,5,"US","deadLock",0,0.33333333,32,70,49,144,"S4_1",0
"2692","59","Male",6,2,"US","deadLock",NA,NA,-50,125,125,157,"S4_2",0.2
"2693",NA,NA,NA,NA,NA,"deadLock",NA,NA,-50,-50,-50,164,"S4_1",NA
"2694","23","Male",3,4,"US","deadLock",1,0.9,-100,125,42,180,"S4_1",0
"2695","28","Female",8,5,"US","deadLock",NA,1,-17,20,0,183,"S4_2",0
"2696","42","Female",2,4,"US","deadLock",NA,NA,-3,24,33,195,"S4_2",0.2
"2697","28","Female",9,5,"US","deadLock",NA,NA,63,124,124,198,"S4_2",0.2
"2698","27","Female",6,5,"US","deadLock",NA,NA,21,57,125,201,"S4_3",0.1
"2699","32","Male",5,5,"non-US","deadLock",0.126760563,NA,10,63,41,144,"S4_1",0.1
"2700","30","Male",5,4,"US","ownTeam",0.986842105,0.82758621,15,31,17,176,"S4_5",0
"2701","36","Male",6,4,"US","deadLock",NA,NA,-100,125,35,136,"S4_3",0.2
"2702","57","Female",4,5,"US","deadLock",NA,NA,-1,104,103,205,"S4_4",0
"2703","42","Male",5,4,NA,"deadLock",0.630573248,0.96385542,81,81,95,200,"S4_4",0
"2704","30","Male",3,1,"US","deadLock",NA,NA,-87,103,54,147,"S4_5",0
"2705","30","Male",2,2,"US","ownTeam",1,1,43,125,96,137,"S4_1",0.4
"2706","26","Female",1,4,"US","deadLock",0.987012987,1,-7,1,0,147,"S4_5",0
"2707","43","Female",4,4,"US","deadLock",0,NA,8,111,103,181,"S4_5",0.2
"2708","47","Female",7,5,"US","deadLock",NA,NA,-100,56,-2,197,"S4_3",0.4
"2709","34","Female",6,5,"non-US","deadLock",NA,NA,119,119,119,210,"S4_3",0.15
"2710","29","Male",6,4,"US","ownTeam",NA,NA,28,54,49,175,"S4_2",0
"2711","25","Female",2,4,"US","deadLock",NA,NA,18,0,9,200,"S4_4",0.2
"2712","32","Female",5,2,"US","ownTeam",NA,NA,-100,125,67,206,"S4_1",0.2
"2713","26","Male",6,5,"non-US","deadLock",NA,NA,118,125,125,142,"S4_2",0.2
"2714","33","Female",5,4,"US","deadLock",NA,NA,-1,125,49,157,"S4_2",0.2
"2715","23","Female",2,2,"US","deadLock",NA,NA,-5,105,105,158,"S4_5",0.1
"2716","49","Female",4,5,"US","deadLock",0,0.26506024,22,48,51,179,"S4_2",0.1
"2717","38","Male",4,3,"US","deadLock",NA,NA,19,83,63,220,"S4_4",0.2
"2718","42","Female",7,5,"US","deadLock",0.924137931,0.89189189,27,103,77,132,"S4_5",0.1
"2719","32","Male",1,2,"non-US","ownTeam",NA,1,108,125,121,148,"S4_1",0.1
"2720","63","Male",9,4,"US","deadLock",1,NA,-50,118,-50,184,"S4_2",0.4
"2721","34","Female",5,5,"US","deadLock",NA,NA,-8,59,38,202,"S4_1",0
"2722","30","Female",6,5,"US","deadLock",NA,NA,7,35,31,204,"S4_4",0
"2723","39","Male",6,4,"US","deadLock",NA,NA,-100,64,0,143,"S4_5",0
"2724","44","Male",4,4,"non-US","deadLock",NA,NA,-50,125,47,200,"S4_4",0.25
"2725","29","Male",5,5,"US","deadLock",0.987261146,1,-12,40,79,146,"S4_4",0
"2726","26","Male",3,5,"non-US","ownTeam",NA,1,-50,-44,108,167,"S4_1",0.2
"2727","28","Female",8,5,"US","ownTeam",NA,NA,-7,123,125,170,"S4_4",0
"2728","45","Male",5,2,"US","deadLock",NA,NA,-100,123,10,191,"S4_5",0
"2729","56","Male",5,4,"US","deadLock",NA,NA,1,109,102,134,"S4_3",0.3
"2730","26","Male",4,5,"non-US","ownTeam",NA,NA,-50,122,-50,196,"S4_4",0
"2731","30","Male",6,5,"US","deadLock",NA,NA,-50,125,-50,136,"S4_3",0
"2732","39","Male",8,4,"US","deadLock",NA,NA,-7,24,13,139,"S4_4",0
"2733","27","Female",5,5,"US","deadLock",NA,NA,-100,85,42,152,"S4_4",0
"2734","29","Male",9,5,"US","deadLock",NA,NA,43,69,55,189,"S4_2",0.05
"2735","31","Female",2,5,"US","deadLock",NA,NA,32,38,62,205,"S4_4",0.15
"2736","36","Male",6,5,"non-US","deadLock",NA,NA,-50,-50,-50,198,"S4_2",0.4
"2737","45","Female",7,2,"US","deadLock",NA,NA,-100,125,125,168,"S4_3",0.2
"2738","24","Female",6,5,"US","deadLock",0,0,-50,0,86,161,"S4_3",0.4
"2739","40","Male",6,2,"US","deadLock",1,1,-8,40,1,204,"S4_4",0.05
"2740","29","Female",4,6,"US","deadLock",0.961783439,1,5,14,12,194,"S4_5",0.05
"2741","38","Male",9,5,"US","deadLock",1,NA,46,89,125,144,"S4_1",0.2
"2742","27","Male",6,6,"US","deadLock",1,1,-50,-50,117,215,"S4_2",0.4
"2743","31","Male",2,5,"non-US","deadLock",1,1,-3,119,125,135,"S4_1",0
"2744","58","Female",7,6,"US","otherTeam",NA,0.26666667,75,115,119,155,"S4_1",0.4
"2745","59","Female",1,5,"US","otherTeam",0.101910828,0.21686747,-11,118,116,196,"S4_4",0.2
"2746","32","Male",2,5,"non-US","deadLock",1,1,3,125,125,203,"S4_2",0
"2747","45","Female",6,5,"US","deadLock",NA,NA,5,24,23,212,"S4_3",0.1
"2748","22","Male",2,5,"US","deadLock",NA,0,-100,120,50,191,"S4_5",0
"2749","29","Male",3,5,"non-US","otherTeam",NA,NA,100,108,101,211,"S4_5",0.2
"2750","27","Female",5,3,"US","deadLock",0,0,-9,48,7,180,"S4_1",0
"2751","29","Female",9,5,"US","ownTeam",0.942857143,1,-50,103,107,185,"S4_1",0.4
"2752","34","Male",7,2,"US","deadLock",NA,NA,-50,-50,-50,184,"S4_2",0
"2753","27","Female",2,5,"non-US","ownTeam",NA,1,68,123,124,154,"S4_4",0.4
"2754","35","Male",7,5,"US","deadLock",NA,NA,-50,1,125,159,"S4_5",0
"2755","32","Male",4,4,"US","deadLock",NA,NA,-50,49,32,143,"S4_5",0.1
"2756","30","Female",7,4,"US","deadLock",NA,0,3,38,49,182,"S4_4",0.1
"2757","35","Male",2,5,"US","deadLock",NA,NA,-67,125,-41,201,"S4_3",0.2
"2758","45","Female",6,5,"US","deadLock",NA,NA,1,86,84,212,"S4_3",0
"2759","25","Male",8,5,"US","ownTeam",NA,1,52,51,54,185,"S4_1",0
"2760","25","Male",7,5,"US","deadLock",NA,NA,-24,125,47,187,"S4_3",0
"2761","58","Female",5,5,"US","ownTeam",NA,NA,-19,77,66,196,"S4_4",0
"2762","39","Female",7,2,"US","deadLock",0.012345679,0,-100,39,0,193,"S4_1",0
"2763","28","Male",3,4,"non-US","deadLock",NA,NA,67,124,66,147,"S4_5",0
"2764","65","Female",6,6,"US","otherTeam",NA,NA,49,81,88,130,"S4_4",0.3
"2765","40","Female",6,6,"US","ownTeam",NA,NA,9,125,98,170,"S4_4",0.2
"2766","28","Female",8,2,"US","deadLock",0.96875,1,-100,99,40,189,"S4_2",0
"2767","32","Male",8,5,"US","otherTeam",0.738853503,1,1,111,25,122,"S4_1",0
"2768","30","Female",1,5,"non-US","deadLock",NA,NA,124,125,120,152,"S4_4",0
"2769","40","Male",8,2,"US","deadLock",0.441558442,0.5060241,-100,50,13,189,"S4_2",0
"2770","45","Female",1,3,"US","ownTeam",0,0,-66,58,6,214,"S4_4",0
"2771","41","Female",7,3,"US","ownTeam",NA,NA,-9,-5,-40,156,"S4_5",0
"2772","43","Female",7,3,"US","ownTeam",NA,NA,-100,124,41,217,"S4_4",0
"2773","40","Male",7,5,"US","deadLock",0.980392157,0.85365854,-50,-36,-35,131,"S4_2",0
"2774","24","Female",6,2,"US","deadLock",1,1,-100,125,50,174,"S4_1",0
"2775","24","Female",1,6,"non-US","deadLock",NA,NA,-50,-50,-50,201,"S4_3",0.4
"2776","42","Male",9,5,"US","otherTeam",0.816091954,1,-6,125,0,214,"S4_4",0
"2777","26","Male",6,2,"US","deadLock",NA,NA,-50,75,22,177,"S4_5",0
"2778","21","Female",2,4,"US","deadLock",NA,NA,1,125,37,177,"S4_5",0.15
"2779","26","Female",8,3,"US","deadLock",0,0.08474576,8,108,58,135,"S4_1",0.1
"2780","24","Male",1,5,"non-US","ownTeam",NA,NA,-50,-50,-50,155,"S4_1",0
"2781","35","Female",5,5,"US","deadLock",0,0.65060241,46,9,22,184,"S4_2",0.2
"2782","34","Male",9,5,"US","deadLock",NA,NA,20,100,102,141,"S4_5",0
"2783","35","Female",10,5,"US","deadLock",NA,1,25,125,34,133,"S4_5",0
"2784","27","Male",9,5,"non-US","deadLock",0,0.06024096,125,123,125,157,"S4_2",0.2
"2785","33","Female",7,3,"US","deadLock",NA,NA,1,28,12,143,"S4_5",0
"2786","28","Female",7,5,"US","deadLock",NA,NA,22,89,125,220,"S4_4",0.1
"2787","18","Female",9,2,"US","deadLock",NA,NA,-100,125,59,207,"S4_3",0.05
"2788","44","Male",1,4,"US","deadLock",NA,NA,-100,72,97,212,"S4_3",0
"2789","22","Female",4,2,"US","deadLock",1,0.953125,32,103,105,139,"S4_4",0.05
"2790","45","Female",3,3,"US","deadLock",0,0,5,101,101,157,"S4_2",0
"2791","27","Male",6,4,"US","deadLock",NA,NA,62,66,12,177,"S4_5",0.05
"2792","29","Female",1,4,"US","deadLock",NA,NA,-53,91,40,178,"S4_3",0
"2793","27","Male",2,5,"non-US","deadLock",1,1,52,120,-50,184,"S4_2",0.05
"2794","34","Female",1,2,"non-US","deadLock",NA,1,25,72,125,200,"S4_4",0
"2795","50","Female",10,4,"US","deadLock",0,0.08433735,-12,43,8,158,"S4_5",0.2
"2796","33","Male",10,4,"US","ownTeam",NA,NA,-50,125,-2,169,"S4_1",0
"2797","38","Male",7,5,"US","deadLock",NA,NA,1,22,11,172,"S4_3",0
